"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"96","The Rockets had a staggering plan to make sure James Harden andor Chris Paul were always on the court Its working",FALSE,0,NA,2017-12-11 22:25:45,FALSE,NA,"940346897616855040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElHemi23",42,TRUE,FALSE,NA,NA
"97","The Rockets had a staggering plan to make sure James Harden andor Chris Paul were always on the court Its working",FALSE,0,NA,2017-12-11 22:25:45,FALSE,NA,"940346897579040768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bal4Mal",42,TRUE,FALSE,NA,NA
"98","Paul Scholes",FALSE,0,NA,2017-12-11 22:25:25,FALSE,NA,"940346810261962753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chris_hogg",52438,TRUE,FALSE,NA,NA
"99","The Rockets had a staggering plan to make sure James Harden andor Chris Paul were always on the court Its working",FALSE,0,NA,2017-12-11 22:24:56,FALSE,NA,"940346691617787904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FS_Venci",42,TRUE,FALSE,NA,NA
"100","The Rockets had a staggering plan to make sure James Harden andor Chris Paul were always on the court Its working",FALSE,0,NA,2017-12-11 22:24:40,FALSE,NA,"940346624596901888",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JaysonBraddock",42,TRUE,FALSE,NA,NA
"101","The Rockets had a staggering plan to make sure James Harden andor Chris Paul were always on the court Its working",FALSE,0,NA,2017-12-11 22:24:30,FALSE,NA,"940346583035666434",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Rags2Rockets",42,TRUE,FALSE,NA,NA
"102","The Rockets had a staggering plan to make sure James Harden andor Chris Paul were always on the court Its working",FALSE,0,NA,2017-12-11 22:24:28,FALSE,NA,"940346572407222274",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joeftrevino",42,TRUE,FALSE,NA,NA
"103","The Rockets had a staggering plan to make sure James Harden andor Chris Paul were always on the court Its working",FALSE,0,NA,2017-12-11 22:24:16,FALSE,NA,"940346524877369346",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LordHarden",42,TRUE,FALSE,NA,NA
"104","NoBillboard Jazz Chart Tracks Piccadilly CircusPaul Brown featuring Chris Standring Some smooth jazz",FALSE,0,NA,2017-12-11 22:23:58,FALSE,NA,"940346447899385856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chewy42641",2,TRUE,FALSE,NA,NA
"105","If Chris Paul getspoints",FALSE,0,"PlayLine",2017-12-11 22:23:57,FALSE,"940345591346941952","940346444325801984","71908561","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tgNBAlineups",0,FALSE,FALSE,NA,NA
"106","The Rockets had a staggering plan to make sure James Harden andor Chris Paul were always on the court Its working",FALSE,0,NA,2017-12-11 22:23:45,FALSE,NA,"940346394019270656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brentcarcher",42,TRUE,FALSE,NA,NA
"107","The Rockets had a staggering plan to make sure James Harden andor Chris Paul were always on the court Its working",FALSE,0,NA,2017-12-11 22:23:32,FALSE,NA,"940346336926367745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lonewolffrost",42,TRUE,FALSE,NA,NA
"108","The Rockets had a staggering plan to make sure James Harden andor Chris Paul were always on the court Its working",FALSE,0,NA,2017-12-11 22:23:19,FALSE,NA,"940346282647973888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dmorey",42,TRUE,FALSE,NA,NA
"109","If James Harden and Chris Paul both get Double Doubles giveaway",FALSE,2,"PlayLine",2017-12-11 22:23:12,FALSE,"940345591346941952","940346254088966144","71908561","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hydrolyzable",0,FALSE,FALSE,NA,NA
"110","Delighted thepartneship betweenandkicks off withinat Nuffield road Cambridge",FALSE,0,NA,2017-12-11 22:21:09,FALSE,NA,"940345738160156672",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","chelled74",10,TRUE,FALSE,NA,NA
"111","Chris Pauls game winner vs the Spurs
 The battle at the end of Ep III and the you were the chosen one scene htt",FALSE,0,NA,2017-12-11 22:19:17,FALSE,NA,"940345266925957121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xavitivo",4,TRUE,FALSE,NA,NA
"112","Chris Pauls game winner vs the Spurs
 The battle at the end of Ep III and the you were the chosen one scene htt",FALSE,0,NA,2017-12-11 22:18:50,FALSE,NA,"940345154614984705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ClipperholicsFS",4,TRUE,FALSE,NA,NA
"113","Chris Pauls game winner vs the Spurs
 The battle at the end of Ep III and the you were the chosen one sce",FALSE,10,NA,2017-12-11 22:17:51,TRUE,NA,"940344908426067968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TomerAzarly",4,FALSE,FALSE,NA,NA
"114","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 22:17:37,FALSE,NA,"940344847868809216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DynamoCooligan",195,TRUE,FALSE,NA,NA
"115","LeBron James JOINING Chris PaulJames Harden in Houston Next SeasonHouston Video",FALSE,0,NA,2017-12-11 22:16:18,FALSE,NA,"940344517932339201",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","houstoninformer",0,FALSE,FALSE,NA,NA
"116","However if James Harden downgrades to out Chris Paul k and Eric Gordon k will probably both be in my lineups for the night",FALSE,0,NA,2017-12-11 22:15:47,FALSE,NA,"940344386050772998",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DKDailyPicks",0,FALSE,FALSE,NA,NA
"117","never forget about the time i went to a tvd con and got a video of paul talking about chris",FALSE,4,NA,2017-12-11 22:14:35,FALSE,NA,"940344087986802688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rebekahduh",0,FALSE,FALSE,NA,NA
"118","Paul Scholes",FALSE,0,NA,2017-12-11 22:14:18,FALSE,NA,"940344016117395456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chris_W_93",52438,TRUE,FALSE,NA,NA
"119","How the Yankees get Stanton but we couldnt get Chris Paul",FALSE,0,NA,2017-12-11 22:12:06,FALSE,NA,"940343459772112896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trilla_KJ",0,FALSE,FALSE,NA,NA
"120","Chris Paul just ran underneath my guy mid dunk animation Even in k hes an unseemly piece of shit",FALSE,0,NA,2017-12-11 22:10:52,FALSE,NA,"940343148726845440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DOAdot",0,FALSE,FALSE,NA,NA
"121","I liked avideoShould LeBron James try to team up with HardenChris Paul",FALSE,0,NA,2017-12-11 22:10:51,FALSE,NA,"940343147279855617",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Deionkl",0,FALSE,FALSE,NA,NA
"122","Ive said this since chris Paul was traded there",FALSE,1,NA,2017-12-11 22:10:28,FALSE,NA,"940343048709595138",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Joe_Fletcher3",0,FALSE,FALSE,NA,NA
"123","PatriotsNation UK London ELITE Fans Ian Paul WarrenChris JonasStevein MIAMI WITHht",FALSE,0,NA,2017-12-11 22:09:44,FALSE,NA,"940342866039136256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StevePina",2,TRUE,FALSE,NA,NA
"124","Chris Pauls game winner over Tim Duncan in Game 
 When Anakin kills the kids",FALSE,0,NA,2017-12-11 22:09:04,FALSE,NA,"940342696673251329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ClipperholicsFS",1,TRUE,FALSE,NA,NA
"125","Paul Scholes",FALSE,0,NA,2017-12-11 22:08:48,FALSE,NA,"940342632273907713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chris_Davey_Jr",52438,TRUE,FALSE,NA,NA
"126","AJ Alix out here looking like Chris Paul again Shes got FSUs firstpoints and the Seminoles are upover Arizo",FALSE,0,NA,2017-12-11 22:06:10,FALSE,NA,"940341966952370176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","J_Redd1",5,TRUE,FALSE,NA,NA
"127","If you missed last nights talk withand son the GOP tax plan watch it on demand on your lunch",FALSE,0,NA,2017-12-11 22:06:02,FALSE,NA,"940341932697403392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SugarSugaSugar",49,TRUE,FALSE,NA,NA
"128","gamegame winner vs San Antonio inwhen Chris Paul hit the game winning floatedont like Star Wars",FALSE,1,NA,2017-12-11 22:03:20,FALSE,NA,"940341252922290176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","waggyp5",0,FALSE,FALSE,NA,NA
"129","Theare st in Offensive Rating since Chris Pauls return and st in Defensive Rating since Cliff Pauls retu",FALSE,0,NA,2017-12-11 22:02:32,FALSE,NA,"940341052455686145",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JOELedesma3",23,TRUE,FALSE,NA,NA
"130","NoBillboard Jazz Chart Tracks Piccadilly CircusPaul Brown featuring Chris Standring Some smooth jazz",FALSE,0,NA,2017-12-11 22:02:05,FALSE,NA,"940340941235347456",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","WoodwardAveRecs",2,TRUE,FALSE,NA,NA
"131","Chris Pauls game winner over Tim Duncan in Game 
 When Anakin kills the kids",FALSE,6,"ClipperholicsFS",2017-12-11 22:01:36,FALSE,"940313909101199360","940340817998372864","2645857026","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","killrileynow",1,FALSE,FALSE,NA,NA
"132","Since Chris Paul came back James Harden is averagingPTSASTREBPM andSTL with aFG",FALSE,0,NA,2017-12-11 22:01:01,FALSE,NA,"940340672359550976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jrbuffalo25",28,TRUE,FALSE,NA,NA
"133","Paul Scholes",FALSE,0,NA,2017-12-11 22:00:44,FALSE,NA,"940340599881981952",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","chris_johno07",52438,TRUE,FALSE,NA,NA
"134","Doesnt every Chris Paul team look like the team of destiny the first two months in and then some Chris Paul shit happens http",FALSE,0,NA,2017-12-11 22:00:18,FALSE,NA,"940340489538166786",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mic_45",11,TRUE,FALSE,NA,NA
"135","Martin DonnellyCiaran Caldwell made legendary contributions to Cliftonville while Chris Ramsey is one of the mo",FALSE,3,NA,2017-12-11 21:59:22,TRUE,NA,"940340257459003392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CMcLaughlin84",0,FALSE,FALSE,NA,NA
"136","Doesnt every Chris Paul team look like the team of destiny the first two months in and then some Chris Paul shit happens http",FALSE,0,NA,2017-12-11 21:58:49,FALSE,NA,"940340117415145473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thnkimnickleach",11,TRUE,FALSE,NA,NA
"137","so far has the Chris Paul to Houston thing gone better than expected worse than expected or as expected",FALSE,0,"ryenarussillo",2017-12-11 21:52:45,FALSE,NA,"940338592706121731","40390377","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TXMapleLeaf",0,FALSE,FALSE,NA,NA
"138","LeBron James to the Rockets is prooooobably only possible if Chris Paul takes a large pay cut

I broke down the salary cap r",FALSE,0,NA,2017-12-11 21:52:25,FALSE,NA,"940338505716326400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RedNationasone",17,TRUE,FALSE,NA,NA
"139","No way bron wants to Houston with Chris Paul bum ass",FALSE,0,NA,2017-12-11 21:51:24,FALSE,NA,"940338252447444993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Edbrwnjr",0,FALSE,FALSE,NA,NA
"140","If you missed last nights talk withand son the GOP tax plan watch it on demand on your lunch",FALSE,0,NA,2017-12-11 21:48:19,FALSE,NA,"940337476392161281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deejets14",49,TRUE,FALSE,NA,NA
"141","When Chris Paul screamed BANG BANG MOTHAFA after hitting aat the buzzer before halftime against the Suns
 An",FALSE,0,NA,2017-12-11 21:45:09,FALSE,NA,"940336678102806528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ClipperholicsFS",1,TRUE,FALSE,NA,NA
"142","When Chris Paul screamed BANG BANG MOTHAFA after hitting aat the buzzer before halftime against the Sun",FALSE,4,NA,2017-12-11 21:44:35,TRUE,NA,"940336535408320512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NotVeryOld",1,FALSE,FALSE,NA,NA
"143","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 21:42:37,FALSE,NA,"940336040254025728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JustStayy__Calm",195,TRUE,FALSE,NA,NA
"144","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 21:41:18,FALSE,NA,"940335711336718339",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alexdelbarrio",195,TRUE,FALSE,NA,NA
"145","Paul Scholes",FALSE,0,NA,2017-12-11 21:41:06,FALSE,NA,"940335657976725504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chris_barks18",52438,TRUE,FALSE,NA,NA
"146","Paul Scholes",FALSE,0,NA,2017-12-11 21:39:08,FALSE,NA,"940335166769258496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chris_Lester7",52438,TRUE,FALSE,NA,NA
"147","Theare st in Offensive Rating since Chris Pauls return and st in Defensive Rating since Cliff Pauls retu",FALSE,0,NA,2017-12-11 21:37:53,FALSE,NA,"940334851739344896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JonathanSafir",23,TRUE,FALSE,NA,NA
"148","",FALSE,0,NA,2017-12-11 21:37:28,FALSE,NA,"940334745296269315",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CETpopup",1,TRUE,FALSE,NA,NA
"149","Chris Paul has nice upside tonight I like Westbrook just hate his price Marcus Smart should benefit now that kyrie is out",FALSE,0,NA,2017-12-11 21:36:54,FALSE,NA,"940334603616833539",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DB868Fantasy",0,FALSE,FALSE,NA,NA
"150","Most rebounds per game in a season by a player listed ator shorter 

T Raptors Kyle Lowry",FALSE,0,NA,2017-12-11 21:33:13,FALSE,NA,"940333673773121536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jogiat_97",4,TRUE,FALSE,NA,NA
"151","If you missed last nights talk withand son the GOP tax plan watch it on demand on your lunch",FALSE,0,NA,2017-12-11 21:32:35,FALSE,NA,"940333515945607170",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alisonbuckley",49,TRUE,FALSE,NA,NA
"152","If you missed last nights talk withand son the GOP tax plan watch it on demand on your lunch",FALSE,0,NA,2017-12-11 21:32:25,FALSE,NA,"940333476422676480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Brewtos",49,TRUE,FALSE,NA,NA
"153","Calling allfans to bid now for a chance to take home a signed Les Paul guitar by lead singer",FALSE,0,NA,2017-12-11 21:31:52,FALSE,NA,"940333336127574018",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iman_gomaa",9,TRUE,FALSE,NA,NA
"154","If you missed last nights talk withand son the GOP tax plan watch it on demand on your lunch",FALSE,0,NA,2017-12-11 21:31:32,FALSE,NA,"940333252690227201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elinar1",49,TRUE,FALSE,NA,NA
"155","If you missed last nights talk withand son the GOP tax plan watch it on demand on your lunch",FALSE,0,NA,2017-12-11 21:30:56,FALSE,NA,"940333102122930176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","avgpoliticsnerd",49,TRUE,FALSE,NA,NA
"156","Paul Scholes",FALSE,0,NA,2017-12-11 21:30:18,FALSE,NA,"940332942487949312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chris_Elliott99",52438,TRUE,FALSE,NA,NA
"157","They play the same way CLE plays right So why didnt Kyrie put up high assist numbers Hardens doing it w",FALSE,0,"urkle9",2017-12-11 21:26:05,TRUE,"940330023361191936","940331881979174918","202375229","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TonyAttiaOKST",0,FALSE,FALSE,NA,NA
"158","James Harden is not Russell Westbrook Not even close You were saying that Chris Paul and James Harden wouldnt ma",FALSE,0,NA,2017-12-11 21:24:42,TRUE,NA,"940331532958478336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Broncosback52",0,FALSE,FALSE,NA,NA
"159","What impact will thedecision to shut down the iconic Forties pipeline have Were joined by oil industry anal",FALSE,0,NA,2017-12-11 21:23:13,FALSE,NA,"940331160642707458",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chris_roarty",3,TRUE,FALSE,NA,NA
"160","VALUEALERT Chris Paul",FALSE,1,NA,2017-12-11 21:22:12,FALSE,NA,"940330902651113473",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","indamoneylineup",0,FALSE,FALSE,NA,NA
